team,L3,Year
Marshall,19.7,14.4
Army,11.3,14.9
Air Force,5.7,15.0
BYU,19.7,15.5
Northwestern,20.3,15.5
Cincinnati,24.7,15.5
Wisconsin,19.7,15.7
Iowa,16.0,16.0
Ohio,16.7,16.7
Florida Atlantic,30.0,17.4
San Diego St,21.7,17.8
San Jose St,21.3,17.9
Notre Dame,24.0,18.6
Rice,16.0,18.8
Clemson,12.3,19.3
Indiana,19.7,19.4
Alabama,22.0,19.5
UAB,22.0,19.8
Georgia,18.0,19.9
App State,26.0,19.9
Coastal Car,30.7,20.2
Georgia So,13.3,20.3
Tulsa,19.0,20.8
Wyoming,16.0,21.0
Ohio St,19.0,21.0
Texas A&M,13.3,21.1
West Virginia,21.7,21.8
Iowa St,17.7,21.8
Buffalo,18.3,21.9
Louisiana,21.7,22.0
Oklahoma St,25.3,22.4
Liberty,16.3,22.8
Arizona St,21.7,23.3
Nevada,27.7,23.3
Auburn,27.7,23.7
TCU,18.3,24.2
Toledo,24.7,24.3
Oklahoma,16.0,24.3
Washington,26.3,25.0
Troy,29.7,25.4
Utah,24.3,26.0
Miami,28.7,26.0
USC,27.3,26.0
Kentucky,38.3,26.4
California,24.0,26.5
Louisville,18.3,26.6
Miami OH,26.7,26.7
W Kentucky,26.3,26.7
Pittsburgh,28.7,27.0
Colorado,20.3,27.0
UTSA,22.7,27.1
Boise St,25.0,27.1
S Alabama,30.3,27.3
Oregon,28.7,27.3
Hawai'i,23.3,27.6
Ball St,25.0,27.6
Penn St,17.3,27.7
Tulane,29.7,28.1
Mississippi St,29.0,28.3
Boston College,38.3,28.4
Florida,36.0,28.6
Texas,22.3,29.1
Baylor,33.3,29.2
Memphis,24.0,29.3
Nebraska,24.0,29.4
NC State,18.7,29.7
Purdue,36.0,29.8
Fresno St,34.0,30.0
Tennessee,27.3,30.1
Minnesota,22.7,30.1
C Michigan,30.7,30.2
Navy,14.7,30.3
North Carolina,36.7,30.3
UCLA,36.3,30.7
Virginia,27.3,31.2
Stanford,32.3,31.7
Georgia St,19.7,31.7
Maryland,24.3,32.0
Houston,26.3,32.0
Virginia Tech,35.7,32.1
Rutgers,25.0,32.1
Kansas St,48.7,32.2
Missouri,49.3,32.3
Charlotte,39.3,32.5
New Mexico,32.0,32.6
Syracuse,37.0,32.7
UCF,43.7,33.2
Oregon St,34.3,33.3
SMU,34.3,33.6
Wake Forest,39.3,34.1
W Michigan,36.7,34.2
Louisiana Tech,40.3,34.3
Southern Miss,21.3,34.4
Michigan,39.3,34.5
Illinois,39.7,34.9
LSU,45.7,34.9
Arkansas,43.0,34.9
Michigan St,37.0,35.1
Utah St,32.3,35.2
Middle Tenn,31.0,35.4
E Carolina,32.0,35.4
Florida Intl,35.7,35.8
Colorado St,35.0,35.8
E Michigan,35.3,36.0
South Carolina,34.3,36.0
Georgia Tech,30.0,36.8
UTEP,45.0,36.8
Texas Tech,28.7,37.1
Temple,37.7,37.1
Vanderbilt,40.3,37.3
Florida St,38.0,37.5
UNLV,39.0,38.0
Kent St,43.0,38.0
Duke,53.3,38.1
Texas St,44.7,38.2
Arkansas St,33.3,38.2
Washington St,42.0,38.5
N Illinois,37.3,38.7
Arizona,40.3,39.8
UMass,40.0,40.3
Mississippi,39.7,40.3
Akron,32.3,41.3
UL Monroe,56.7,42.0
N Texas,47.0,44.1
S Florida,49.3,44.1
Bowling Green,41.7,45.0
Kansas,45.7,46.0
