team,L3,Year
Air Force,458.3,338.9
Army,240.3,274.1
N Texas,300.3,237.0
N Illinois,280.7,229.5
Coastal Car,234.3,227.5
Navy,255.0,226.9
Georgia St,234.7,225.4
Michigan,219.7,223.8
Kent St,302.7,222.3
UCLA,262.3,219.7
Utah,221.7,218.7
Oregon St,180.0,216.9
Louisville,230.3,216.6
Kentucky,282.0,215.5
Wisconsin,194.3,215.3
Mississippi,185.0,214.5
Tennessee,196.7,212.5
North Carolina,239.0,212.2
Arkansas,139.7,211.5
Syracuse,111.0,207.8
Florida,109.7,206.5
Oregon,122.7,205.0
Arizona St,204.7,204.4
Louisiana,161.3,200.5
Texas,192.0,199.3
W Michigan,264.0,199.2
Wyoming,204.7,199.2
Virginia Tech,281.3,198.3
Baylor,138.7,197.9
TCU,189.0,196.5
UTSA,187.0,195.9
Minnesota,155.7,195.0
Toledo,267.0,192.8
Oklahoma St,132.7,192.4
Georgia,197.3,192.1
Ohio,192.3,191.8
BYU,256.3,188.9
App State,166.0,187.7
Ohio St,177.7,186.4
Duke,147.0,185.0
Buffalo,163.0,184.2
Cincinnati,200.7,184.0
Tulsa,180.0,182.2
UCF,192.3,179.8
UAB,176.0,179.4
Michigan St,147.7,178.8
Georgia So,131.7,178.6
Florida St,139.7,175.6
Missouri,210.0,174.9
Texas A&M,138.0,174.5
Liberty,150.0,172.5
C Michigan,247.3,172.3
Iowa St,140.7,171.8
Georgia Tech,146.3,171.2
Illinois,155.3,170.8
Colorado St,163.0,167.9
Oklahoma,159.0,167.5
Nebraska,114.3,167.2
Clemson,242.3,166.6
San Diego St,121.7,166.6
Boston College,176.0,165.8
E Carolina,132.3,162.7
Wake Forest,98.3,161.6
SMU,160.3,160.6
Kansas St,165.3,157.5
California,177.3,157.4
Tulane,208.3,153.2
Marshall,161.3,153.2
Notre Dame,209.7,151.8
S Florida,104.7,150.6
Old Dominion,125.0,150.5
UMass,230.0,147.6
Texas Tech,118.7,147.3
Texas St,158.7,146.8
Kansas,143.0,146.8
Auburn,106.3,146.3
Alabama,97.0,146.2
USC,171.0,145.3
Florida Atlantic,77.0,145.2
Pittsburgh,135.3,144.6
Houston,144.3,142.8
Utah St,132.0,142.6
Northwestern,125.3,139.3
Rutgers,149.7,138.6
UL Monroe,153.0,138.1
Charlotte,140.7,137.5
Miami OH,149.3,135.5
Rice,155.7,133.4
Hawai'i,117.7,132.4
UTEP,110.0,131.5
Arizona,99.7,130.7
Ball St,153.0,128.3
Fresno St,104.0,127.9
Washington St,174.3,127.7
Vanderbilt,141.3,126.8
Boise St,163.7,123.8
Middle Tenn,163.0,123.0
Maryland,181.7,121.9
West Virginia,165.3,121.5
San Jose St,80.0,120.4
Iowa,154.0,120.0
New Mexico,115.3,119.9
Memphis,90.0,119.7
NC State,94.3,118.3
Akron,117.0,115.4
Louisiana Tech,151.3,115.3
Virginia,56.3,114.4
South Carolina,86.3,112.7
Colorado,109.3,112.2
Miami,83.3,111.2
Temple,104.7,110.9
Indiana,94.7,109.9
Penn St,106.3,108.7
LSU,102.0,108.1
E Michigan,116.7,107.9
Southern Miss,214.7,105.5
Washington,47.7,103.8
UNLV,134.0,101.6
New Mexico St,104.3,101.0
Bowling Green,124.3,100.9
UConn,67.3,100.9
S Alabama,40.7,100.4
Troy,43.7,95.5
W Kentucky,82.7,92.5
Stanford,78.0,87.3
Purdue,103.0,84.3
Florida Intl,95.0,82.5
Arkansas St,95.0,71.9
Nevada,84.0,67.4
Mississippi St,75.0,60.0
