team,L3,Year
Oregon St,99.0,73.6
Boston College,117.7,76.1
Ohio St,95.7,78.9
USC,76.0,79.2
Oklahoma,115.3,91.9
Virginia Tech,59.7,92.8
Texas,67.7,93.4
Penn St,104.3,93.8
Florida,80.7,99.3
Kansas,126.3,100.8
LSU,226.7,103.1
TCU,39.7,103.5
BYU,125.3,104.7
Georgia Tech,122.7,105.9
West Virginia,148.3,107.6
Cincinnati,165.7,109.2
Wake Forest,62.7,109.4
Clemson,74.3,111.7
UCLA,115.7,112.2
Florida St,186.3,114.4
Missouri,119.3,115.8
Virginia,122.0,116.3
Illinois,114.7,117.5
Auburn,120.7,117.8
Arizona St,159.0,117.8
S Florida,80.0,119.2
Iowa,121.0,121.6
Wyoming,188.3,123.6
UCF,33.0,124.5
Georgia,82.7,124.6
Michigan St,122.3,125.8
Vanderbilt,128.0,126.3
New Mexico,100.7,126.3
Colorado,140.0,128.0
Alabama,120.3,128.2
Iowa St,141.3,133.0
Miami,135.0,133.8
Pittsburgh,136.0,134.6
Boise St,179.0,135.6
Oregon,142.0,136.5
Air Force,57.0,136.5
Tulane,115.3,138.9
Southern Miss,145.7,139.5
Louisiana Tech,221.0,139.5
Wisconsin,135.7,141.3
North Carolina,163.3,141.8
E Carolina,148.3,142.2
Kansas St,187.3,144.9
Arizona,160.0,145.5
Hawai'i,192.7,145.8
Utah,184.0,145.8
Arkansas,145.0,146.7
Houston,151.3,147.5
Michigan,217.3,149.9
Kent St,129.3,153.6
California,231.0,153.8
Purdue,170.7,154.4
C Michigan,68.7,155.1
Mississippi St,166.0,155.4
W Kentucky,170.3,156.5
Maryland,146.3,158.7
Oklahoma St,185.7,160.1
Idaho,172.0,160.5
Tennessee,159.0,162.5
Washington St,185.3,163.4
Temple,137.3,164.7
UConn,265.3,165.2
Indiana,103.3,165.4
Texas A&M,200.3,166.1
Arkansas St,167.7,166.2
Miami OH,149.3,168.5
Louisville,199.7,168.5
UL Monroe,147.0,168.8
Stanford,112.3,169.9
Nevada,111.7,171.2
San Jose St,135.3,172.2
Northwestern,161.7,172.4
Rutgers,149.0,172.5
Buffalo,191.0,174.7
Florida Atlantic,135.0,174.7
W Michigan,117.0,177.5
Navy,154.0,178.2
New Mexico St,206.3,181.6
Duke,224.0,181.8
UNLV,181.3,183.6
NC State,132.7,184.4
Akron,169.3,185.0
Washington,117.7,185.0
Texas Tech,160.0,185.2
Marshall,129.7,189.0
E Michigan,249.3,190.2
Baylor,198.7,191.3
Notre Dame,184.7,193.2
Colorado St,108.3,194.9
Troy,163.3,195.2
Fresno St,119.7,195.3
Kentucky,182.0,195.5
Tulsa,210.0,195.9
Utah St,171.7,196.2
Ball St,107.0,196.9
SMU,213.0,197.3
Ohio,119.0,197.3
Rice,246.0,198.8
Mississippi,180.0,199.5
Middle Tenn,333.0,199.8
Florida Intl,202.3,203.7
Bowling Green,164.7,205.3
Memphis,136.3,205.7
Syracuse,214.7,208.3
South Carolina,329.3,210.5
UTEP,261.3,212.7
Minnesota,304.0,214.4
Toledo,199.7,218.0
N Illinois,202.3,219.9
Louisiana,199.3,224.1
N Texas,169.7,229.7
Nebraska,201.0,232.2
Army,296.0,240.4
San Diego St,418.7,262.3
UAB,281.3,271.5
