team,L3,Year
Washington St,336.0,405.2
Texas Tech,318.3,385.4
Cincinnati,329.7,376.1
Bowling Green,249.3,376.1
W Kentucky,334.7,365.4
California,464.0,359.0
Oklahoma St,367.0,352.2
Georgia St,341.7,342.3
TCU,195.0,340.2
Memphis,240.7,335.4
Mississippi,294.7,334.5
Southern Miss,289.7,332.3
Tulsa,340.0,329.8
C Michigan,366.3,312.5
Boise St,312.3,308.9
Oklahoma,217.7,307.9
Middle Tenn,295.7,305.6
Mississippi St,355.3,305.5
Louisiana Tech,298.0,305.1
Baylor,180.7,298.2
Miami,295.7,290.8
Arizona St,321.0,289.1
Clemson,316.3,287.0
UCLA,262.3,286.4
E Carolina,316.0,285.5
BYU,296.7,284.4
Indiana,318.3,280.2
Idaho,302.7,276.5
Nebraska,268.0,274.7
W Michigan,301.0,273.6
USC,200.0,273.5
Arizona,331.3,264.9
Oregon,326.0,261.7
Arkansas,216.3,261.0
UMass,151.0,257.5
Notre Dame,221.7,256.3
North Carolina,208.0,254.8
New Mexico St,294.7,252.3
Toledo,270.0,250.1
Buffalo,301.0,249.0
Texas A&M,211.3,248.8
Florida St,202.3,244.8
Louisville,229.7,244.1
Duke,304.3,243.0
Troy,261.0,239.8
Houston,217.0,238.3
Florida Intl,159.0,237.5
Colorado,239.3,236.1
Virginia,263.3,236.0
Michigan St,176.7,235.3
Michigan,334.3,234.3
Illinois,253.7,233.5
Purdue,297.0,232.5
Rice,197.3,231.7
Wisconsin,165.3,229.3
Ohio,185.7,228.6
Marshall,264.0,228.6
Old Dominion,267.3,228.4
Washington,273.0,227.3
Iowa St,187.7,225.7
UNLV,264.3,220.7
West Virginia,229.0,220.4
Texas St,238.3,219.9
E Michigan,187.3,219.3
San Jose St,278.7,215.5
Temple,236.0,215.5
Alabama,175.7,214.8
Minnesota,204.0,214.2
SMU,127.7,214.0
Wake Forest,223.3,213.7
Florida Atlantic,189.7,212.6
Kansas,181.7,212.0
Utah St,238.7,211.4
Florida,140.3,210.9
Stanford,173.3,210.9
Louisiana,232.0,210.5
Virginia Tech,229.3,209.8
Penn St,223.3,208.9
N Illinois,188.3,207.6
NC State,219.7,207.5
Ball St,159.7,207.4
Colorado St,186.0,206.6
Miami OH,208.7,206.5
Arkansas St,286.3,206.1
Rutgers,206.3,203.4
S Alabama,112.7,200.9
Pittsburgh,184.7,200.7
Iowa,175.3,200.2
Kentucky,151.7,198.5
UCF,183.3,195.6
Tennessee,151.0,195.5
UTSA,154.0,194.0
UConn,123.0,193.1
Tulane,241.0,193.0
South Carolina,211.3,193.0
UL Monroe,185.3,192.7
App State,148.3,192.0
Utah,145.7,188.9
UTEP,142.7,187.8
Ohio St,105.3,186.9
Hawai'i,187.7,185.8
Akron,206.3,181.0
Kansas St,187.7,179.8
Georgia,168.0,179.5
Maryland,202.3,177.6
Wyoming,162.0,176.9
S Florida,201.3,176.2
Fresno St,219.0,174.8
LSU,226.0,173.1
Nevada,152.3,172.8
Auburn,131.3,170.0
N Texas,105.3,165.0
Charlotte,162.7,164.2
Oregon St,167.3,163.5
Syracuse,106.7,160.8
Vanderbilt,132.7,151.6
Missouri,154.0,151.5
Texas,125.7,145.9
San Diego St,132.7,143.3
Northwestern,112.7,138.2
Air Force,160.3,131.6
Kent St,111.3,131.2
New Mexico,137.0,127.9
Georgia Tech,79.3,125.4
Boston College,118.0,104.0
Navy,160.0,94.5
Army,164.7,88.1
Georgia So,55.0,58.3
