team,L3,Year
Alabama,20.0,12.5
Wisconsin,12.3,13.2
Georgia,9.0,13.2
Clemson,9.0,13.6
Virginia Tech,14.0,14.7
Washington,24.7,15.2
Penn St,17.7,15.5
UTSA,17.0,17.0
Auburn,18.7,17.9
Michigan,21.7,18.3
Troy,17.0,18.5
San Diego St,13.3,18.5
Fresno St,13.7,18.7
TCU,22.0,19.1
Marshall,20.0,19.3
Purdue,20.7,19.3
Wyoming,15.7,19.5
LSU,13.7,19.5
Northwestern,6.7,19.8
Iowa,25.3,19.9
Ohio St,18.3,19.9
Michigan St,20.7,20.3
Miami,30.0,20.5
Iowa St,27.3,20.7
Stanford,21.7,21.5
Texas,22.7,21.7
N Illinois,26.3,21.8
South Carolina,26.0,21.8
Notre Dame,32.0,21.8
Duke,21.3,22.0
Mississippi St,27.7,22.3
Army,27.0,22.3
Boise St,20.3,22.5
Boston College,15.7,22.5
Minnesota,30.3,22.8
Houston,20.3,23.0
S Florida,29.7,23.1
App State,10.0,23.3
E Michigan,32.3,23.3
Florida St,21.0,23.4
Middle Tenn,24.0,24.3
UCF,38.7,24.5
Utah,26.3,24.6
Oklahoma,17.0,25.0
Southern Miss,27.3,25.1
Miami OH,16.0,25.4
NC State,21.7,25.5
UAB,20.7,25.9
Buffalo,25.3,26.2
Florida Atlantic,17.7,26.3
BYU,19.0,26.3
Georgia St,28.3,26.3
USC,25.0,26.3
Kansas St,29.0,26.5
Washington St,29.0,26.6
Toledo,25.0,26.7
C Michigan,25.7,26.7
Louisiana Tech,25.0,26.9
Pittsburgh,22.7,27.1
Arkansas St,31.3,27.1
Florida,24.3,27.3
Idaho,13.3,27.5
Indiana,15.0,27.6
W Kentucky,36.3,27.7
Navy,20.7,27.9
Ohio,26.0,28.1
Wake Forest,32.7,28.1
Virginia,30.7,28.2
Georgia Tech,34.3,28.2
Akron,31.0,28.3
Utah St,16.0,28.3
Louisville,16.0,28.6
Colorado,37.7,28.8
S Alabama,31.0,28.9
Oregon,25.3,28.9
Temple,30.3,29.0
Colorado St,29.7,29.1
California,23.3,29.2
Kentucky,35.7,29.7
Texas A&M,27.7,30.0
Oklahoma St,34.7,30.1
Florida Intl,38.0,30.2
W Michigan,30.7,30.4
New Mexico St,24.7,30.5
Tulane,27.3,30.5
Missouri,26.3,30.7
UNLV,29.7,30.7
Rutgers,38.7,30.9
Tennessee,40.7,31.1
Arizona St,32.7,31.3
Illinois,39.3,31.5
UMass,35.7,31.9
Coastal Car,22.0,32.4
Charlotte,44.0,32.5
West Virginia,36.7,33.0
Old Dominion,30.7,33.0
Georgia So,17.3,33.1
North Carolina,29.3,33.2
New Mexico,42.7,33.5
Cincinnati,34.7,33.5
Memphis,40.0,33.6
Texas Tech,24.7,33.7
Vanderbilt,37.7,34.2
Nevada,24.0,34.3
Syracuse,54.0,34.5
Baylor,35.3,34.8
Arizona,39.3,35.0
Hawai'i,33.0,35.4
Air Force,35.7,35.4
Kent St,38.0,35.5
N Texas,34.7,35.5
Mississippi,27.0,35.6
Texas St,41.7,35.6
Rice,32.3,35.8
Nebraska,55.3,36.4
UTEP,38.3,36.8
UCLA,30.7,36.8
SMU,49.0,37.5
Tulsa,37.0,37.5
Bowling Green,46.0,38.3
Arkansas,36.3,38.8
Maryland,39.3,38.9
Louisiana,43.7,39.3
UConn,36.7,39.5
UL Monroe,50.3,41.0
Ball St,43.7,43.2
Oregon St,52.7,44.0
San Jose St,39.3,44.1
Kansas,47.0,45.9
E Carolina,40.3,46.0
