team,L3,Year
Clemson,5.3,9.7
Georgia,11.3,9.8
Ohio St,21.7,11.8
Utah,8.3,12.3
Iowa,17.7,13.2
San Diego St,8.0,14.0
Wisconsin,20.7,14.6
Penn St,20.3,14.7
Oregon,15.7,16.9
Florida,7.7,17.3
Wyoming,17.7,18.0
UAB,15.0,18.5
Baylor,16.7,18.5
Notre Dame,17.0,18.7
W Kentucky,18.3,18.7
Louisiana,20.0,18.9
Kentucky,14.7,19.5
Michigan,26.7,19.5
App State,17.7,19.8
Alabama,33.7,20.3
Auburn,26.7,20.3
Air Force,16.3,20.9
Washington,13.3,21.0
Cincinnati,21.3,21.1
Missouri,20.3,21.2
Kansas St,22.7,22.2
Minnesota,27.7,22.5
Boise St,18.0,22.5
Pittsburgh,27.0,22.5
Miami,28.0,22.6
Michigan St,20.0,22.7
LSU,21.3,22.8
California,26.3,22.9
Buffalo,22.3,23.5
Northwestern,18.0,23.6
Tennessee,14.3,23.6
Marshall,20.3,23.6
Virginia,28.3,24.1
Army,25.3,24.1
Memphis,20.3,24.5
Texas A&M,25.0,24.5
Arizona St,25.7,24.5
Temple,17.7,24.5
Louisiana Tech,26.0,24.5
UCF,24.0,24.9
Virginia Tech,13.0,25.0
Florida Atlantic,16.7,25.2
Iowa St,26.3,25.3
Illinois,27.3,25.4
Oklahoma,23.7,25.6
BYU,20.3,25.7
Navy,40.3,25.9
Rice,19.3,25.9
North Carolina,27.3,26.2
Mississippi,27.3,26.3
Indiana,38.0,26.7
C Michigan,20.3,27.4
Southern Miss,26.3,27.4
W Michigan,27.3,27.4
South Carolina,29.3,27.5
Florida Intl,30.3,27.5
Ohio,21.3,27.6
Nebraska,23.7,27.8
USC,26.0,27.8
Liberty,38.0,27.8
Oklahoma St,20.0,28.2
TCU,26.3,28.2
Texas,23.7,28.9
Tulane,33.3,29.4
Georgia So,25.7,29.5
N Illinois,29.0,29.8
Stanford,39.3,29.8
Miami OH,20.3,29.9
Mississippi St,27.3,30.0
Florida St,32.7,30.0
S Florida,34.3,30.1
West Virginia,19.0,30.3
Middle Tenn,26.3,30.3
E Michigan,21.7,30.5
Purdue,37.0,30.6
Old Dominion,33.3,30.6
Duke,35.0,30.6
Fresno St,23.0,31.0
Utah St,34.0,31.0
Wake Forest,39.3,31.3
Tulsa,26.3,31.3
Ball St,37.7,31.6
Kent St,30.3,31.8
SMU,35.3,31.8
Colorado,24.0,31.8
S Alabama,31.7,32.2
Texas Tech,37.3,32.2
Coastal Car,31.3,32.6
N Texas,32.7,32.6
Washington St,35.3,32.7
Colorado St,28.7,32.8
NC State,34.3,32.8
Charlotte,18.7,32.9
Georgia Tech,41.0,32.9
Hawai'i,16.3,33.1
San Jose St,32.0,33.2
Syracuse,30.7,33.2
Boston College,32.3,33.4
Nevada,24.7,33.8
UNLV,28.7,33.9
Vanderbilt,40.7,34.6
UCLA,43.0,34.8
Oregon St,37.3,34.8
Toledo,43.0,35.1
Texas St,40.7,35.3
Arizona,31.0,35.3
Arkansas St,31.3,35.5
Houston,38.3,35.5
Georgia St,36.3,35.5
UTEP,37.0,36.1
Akron,38.0,36.3
UTSA,39.0,36.4
Troy,42.7,36.6
Rutgers,36.7,36.7
Louisville,33.0,36.9
New Mexico,41.3,37.7
Maryland,48.7,37.8
Kansas,44.3,37.8
E Carolina,44.0,38.8
Arkansas,41.7,39.0
UL Monroe,41.3,41.4
Bowling Green,53.0,41.8
New Mexico St,41.7,42.2
UConn,42.7,42.3
UMass,54.7,53.4
