team,L3,Year
Air Force,6.0,12.9
Illinois,17.7,13.4
Michigan,20.7,13.4
Minnesota,10.7,13.6
Georgia,16.7,13.8
Iowa,14.7,15.5
Troy,20.3,17.6
Penn St,8.7,18.0
Marshall,18.0,18.4
Ohio St,29.7,19.3
Boise St,22.7,19.5
Alabama,27.7,19.6
Louisville,22.3,20.2
S Alabama,20.3,20.5
San Jose St,30.7,20.6
Clemson,17.0,20.8
Oregon St,17.0,20.8
Kentucky,17.7,20.8
Florida St,19.3,20.8
NC State,24.3,20.9
Texas,19.3,21.2
Iowa St,32.0,21.2
Cincinnati,18.3,21.3
San Diego St,16.7,21.4
Utah,21.7,21.5
Fresno St,10.0,21.6
Kansas St,28.7,21.8
Notre Dame,23.3,21.8
Tulane,25.3,22.2
J Madison,16.7,22.3
Wisconsin,20.3,22.4
Washington St,29.7,22.9
Duke,22.0,23.1
Texas A&M,13.0,23.1
W Kentucky,27.3,23.2
Miami OH,25.7,23.3
Pittsburgh,16.3,23.4
Tennessee,29.0,23.5
Maryland,24.3,24.1
LSU,32.7,24.3
UCF,33.7,24.3
Louisiana,26.3,24.3
Army,13.7,24.3
Wyoming,21.0,24.6
Southern Miss,21.0,24.7
Syracuse,35.3,24.7
Virginia,27.3,24.8
Navy,23.0,25.3
Liberty,36.0,25.4
UAB,29.7,25.5
Colorado St,12.7,25.6
W Michigan,16.0,25.6
TCU,24.3,25.7
Mississippi St,33.3,25.7
Missouri,35.7,25.7
Mississippi,32.0,26.1
Buffalo,27.7,26.3
Ohio,16.3,26.4
Virginia Tech,24.7,26.5
Old Dominion,30.3,26.6
Purdue,22.7,26.7
UTSA,21.7,26.8
UTEP,25.7,27.0
Michigan St,31.7,27.4
New Mexico St,24.0,27.5
Toledo,23.0,27.7
USC,39.7,27.9
Miami,32.0,28.0
Baylor,32.7,28.1
E Michigan,23.7,28.1
Northwestern,29.7,28.1
UConn,25.7,28.2
Washington,24.7,28.2
Florida Atlantic,29.3,28.2
New Mexico,28.7,28.4
Nebraska,22.0,28.5
E Carolina,38.3,28.5
Oregon,30.7,28.6
Texas St,30.7,28.7
Nevada,36.3,28.7
Arkansas,23.0,28.9
South Carolina,35.3,29.1
UNLV,30.0,29.2
California,31.0,29.2
Ball St,26.0,29.4
Georgia Tech,29.7,29.5
Oklahoma,29.0,29.6
Memphis,26.3,29.8
Florida,27.3,29.8
Middle Tenn,21.0,30.1
Utah St,35.7,30.2
UCLA,36.7,30.3
BYU,27.0,30.4
Coastal Car,38.3,30.4
Temple,38.3,30.6
C Michigan,25.7,30.7
Kent St,21.3,30.7
Auburn,25.3,30.7
Bowling Green,37.7,30.9
Wake Forest,35.0,31.0
Georgia St,33.7,31.2
Rutgers,39.7,31.3
Texas Tech,28.7,31.3
Oklahoma St,22.0,31.4
Boston College,32.0,31.5
North Carolina,30.0,31.6
App State,31.0,31.8
N Texas,35.3,31.8
N Illinois,31.3,33.3
Houston,25.3,33.5
UMass,33.0,33.6
Arizona St,32.3,34.0
Arkansas St,32.3,34.0
Stanford,34.7,34.2
Akron,23.0,34.5
Tulsa,32.7,34.5
Georgia So,35.7,34.6
Indiana,39.0,35.0
West Virginia,29.0,35.3
Rice,35.7,36.0
Kansas,48.3,36.0
SMU,37.7,36.4
Hawai'i,31.0,36.4
Vanderbilt,33.7,36.5
UL Monroe,27.3,36.9
Florida Intl,41.7,37.3
Arizona,31.3,37.3
Charlotte,34.7,39.3
Louisiana Tech,38.0,39.8
S Florida,45.0,43.1
Colorado,57.3,44.5
